game_id,gameday,weekday,home_team,away_team,away_rest,home_rest,spread_line,total_line,home_ranking,away_ranking,starting_home_qb,starting_away_qb,unregressed,regressed_number
2023_14_NE_PIT,2023-12-07,Thursday,PIT,NE,4,4,6.0,30.0,2.7260362724255778,-3.376881580392796,K.Pickett,M.Jones,7.759744421084056,6.879872210542028
2023_14_TB_ATL,2023-12-10,Sunday,ATL,TB,7,7,1.5,41.5,-8.262083416339493,4.135417215929987,D.Ridder,B.Mayfield,-10.740674064003798,-4.620337032001899
2023_14_LA_BAL,2023-12-10,Sunday,BAL,LA,7,14,7.5,42.0,2.989909877997558,1.2017474275668576,L.Jackson,M.Stafford,3.444989018696383,5.472494509348191
2023_14_DET_CHI,2023-12-10,Sunday,CHI,DET,7,13,-3.0,44.5,-4.320552446534119,1.9559919753244053,T.Bagent,J.Goff,-4.619717853592842,-3.809858926796421
2023_14_IND_CIN,2023-12-10,Sunday,CIN,IND,7,6,3.0,45.0,14.946508509483767,5.347171446074918,J.Burrow,G.Minshew,11.256163631674532,7.128081815837266
2023_14_JAX_CLE,2023-12-10,Sunday,CLE,JAX,6,7,2.5,37.5,-11.497894008781788,0.6864894963804673,P.Walker,T.Lawrence,-10.527556936896573,-4.013778468448287
2023_14_CAR_NO,2023-12-10,Sunday,NO,CAR,7,7,5.5,39.0,3.822197892118872,-2.7412091037928796,D.Carr,B.Young,8.220233564177434,6.860116782088717
2023_14_HOU_NYJ,2023-12-10,Sunday,NYJ,HOU,7,7,-3.5,33.5,6.079664451085584,-0.8417403092280402,Z.Wilson,C.Stroud,8.578231328579307,2.5391156642896533
2023_14_MIN_LV,2023-12-10,Sunday,LV,MIN,13,14,-3.0,40.5,6.9360352623423065,-3.1733106582397994,J.Garoppolo,K.Cousins,11.766172488847788,4.383086244423894
2023_14_SEA_SF,2023-12-10,Sunday,SF,SEA,10,7,14.5,44.5,-1.017740726111196,-4.6232400948942995,B.Purdy,G.Smith,5.262325937048786,9.881162968524393
2023_14_BUF_KC,2023-12-10,Sunday,KC,BUF,14,7,2.0,49.5,-5.5710106831344675,3.910343038790213,P.Mahomes,J.Allen,-7.824527153658998,-2.912263576829499
2023_14_DEN_LAC,2023-12-10,Sunday,LAC,DEN,7,7,3.0,45.0,4.799283111991755,-5.006339631272752,J.Herbert,R.Wilson,11.46244931153019,7.231224655765095
2023_14_PHI_DAL,2023-12-10,Sunday,DAL,PHI,7,10,3.5,52.5,9.344454280595329,-4.993067541735115,D.Prescott,J.Hurts,15.994348390596127,9.747174195298063
2023_14_TEN_MIA,2023-12-11,Monday,MIA,TEN,8,8,14.0,45.0,-5.690961995424949,2.3101990726684782,T.Tagovailoa,M.Willis,-6.344334499827745,3.8278327500861273
2023_14_GB_NYG,2023-12-11,Monday,NYG,GB,8,15,-6.0,37.5,5.710879029829371,4.98920130461936,T.Taylor,J.Love,2.3785042934756935,-1.8107478532621533
